eps,convert_ratio,oversample,exper,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel
2.0,1.0,1.2,0.0,0.25422650846737066,0.9090909090909091,0.0030683623254362555,1.2661023741682713,0.3636363636363636,0.0766685594700413,0.1008776541958034
2.0,1.0,1.2,1.0,0.1866221463905937,0.8181818181818182,0.0009449372469505943,1.095066336034822,0.4545454545454545,0.28095416305292586,0.03329213518022607
2.0,1.0,1.2,2.0,0.2427509507228156,0.7727272727272727,0.0013079381892983424,1.6361571793885528,0.0909090909090909,0.1216847100361537,0.10997497370440928
2.0,1.0,1.2,3.0,0.15194201071979413,0.8636363636363636,0.0005326315048586737,1.0797338066808573,0.5454545454545454,0.10348887155817221,0.07871593030650748
2.0,1.0,1.2,4.0,0.16740205126792965,0.7272727272727273,0.012357226577989584,1.023646943096408,0.1818181818181818,0.38790300325711957,0.6890964551000158
2.0,1.0,1.2,5.0,0.18822495535155706,0.6363636363636364,0.007197880685945432,1.1235398443886502,0.2727272727272727,0.16441685818632965,0.24080686591254588
2.0,1.0,1.2,6.0,0.24843911132973387,0.9090909090909091,0.0014584099904119414,1.3666353562556703,0.4545454545454545,0.05035618791191403,0.11631610555973361
2.0,1.0,1.2,7.0,0.19925491217626745,0.9090909090909091,0.0016404534118684112,1.0750084635549348,0.3636363636363636,0.06640154262341927,0.10392441800176477
2.0,1.0,1.2,8.0,0.18554743759064213,0.9090909090909091,0.0013333752239985013,0.9857070013599708,0.0909090909090909,0.2002418815343434,0.0063645774269522025
2.0,1.0,1.2,9.0,0.1902682424146971,0.8636363636363636,0.000714344426849239,0.9615754638725196,0.5454545454545454,0.22023469489600658,0.023187477102702157
2.0,1.0,1.3,0.0,0.23316069177326645,0.8181818181818182,0.0009827614530577642,1.1319514234943715,0.1818181818181818,0.1676699690463099,0.04168494938568662
2.0,1.0,1.3,1.0,0.17105270217904087,0.8181818181818182,0.0010270743715513721,1.2400095208789619,0.3636363636363636,0.1702001979486942,0.04708747415381429
2.0,1.0,1.3,2.0,0.22983099071163426,0.9090909090909091,0.0012316721210923185,1.1463020179423593,0.5454545454545454,0.0710075657361551,0.10077603021470483
2.0,1.0,1.3,3.0,0.16236759250404215,0.8636363636363636,0.0006683957768503344,1.4526131339546904,0.5454545454545454,0.2409685462609378,0.04135671147809981
2.0,1.0,1.3,4.0,0.17858336204641528,0.7727272727272727,0.0012010546573300836,1.0025183633729162,0.5454545454545454,0.21066532601820628,0.014273527263329137
2.0,1.0,1.3,5.0,0.22192341980478858,0.8181818181818182,0.0019915909574149044,1.196480522094731,0.1818181818181818,0.13550776851975388,0.1523880232353441
2.0,1.0,1.3,6.0,0.16334709719980697,0.7272727272727273,0.002483271525028528,1.340010688854295,0.3636363636363636,0.011740438329750115,0.13112918163886123
2.0,1.0,1.3,7.0,0.19006471407359643,0.9090909090909091,0.0006622690552405527,0.8727240796729138,0.2727272727272727,0.06224297326968732,0.15266359221419123
2.0,1.0,1.3,8.0,0.18996348895246326,0.8636363636363636,0.0008068210963471063,0.9356477331992115,0.0909090909090909,0.06318714121744157,0.12819209392544836
2.0,1.0,1.3,9.0,0.15718900903902266,0.9090909090909091,0.0012291870510399378,1.1971240727045112,0.4545454545454545,0.016744175200047028,0.12790789898033317
2.5,1.0,1.0,0.0,0.22287340843295272,0.9090909090909091,0.0012288658488566037,1.0530457739152155,0.1818181818181818,0.14404795729901035,0.05748657515915746
2.5,1.0,1.0,1.0,0.19646348402864366,0.9090909090909091,0.0016581237150513086,1.1021320209678345,0.2727272727272727,0.18160469097437357,0.016529768225662576
2.5,1.0,1.0,2.0,0.18272977622922426,0.9090909090909091,0.0011686617802836136,0.841053987625662,0.3636363636363636,0.15988985994879384,0.06389344157284833
2.5,1.0,1.0,3.0,0.16886195464453096,0.6818181818181818,0.00895472553467415,1.5208509732938646,0.2727272727272727,0.14931341221110225,0.1823090815580159
2.5,1.0,1.0,4.0,0.25529817315416065,0.8636363636363636,0.0015519133599144266,1.1135874942862727,0.3636363636363636,0.10100678021725161,0.07537331416581908
2.5,1.0,1.0,5.0,0.21472835197483328,0.9090909090909091,0.0025788005863175063,1.2240807207719602,0.4545454545454545,0.01499405322341721,0.10112828423777694
2.5,1.0,1.0,6.0,0.2155088901632688,0.8636363636363636,0.0032809915453909408,1.1613060199135485,0.4545454545454545,0.04969865681393868,0.10216708868213475
2.5,1.0,1.0,7.0,0.2508312155872028,0.8636363636363636,0.0016263565728401716,0.9220167940405697,0.0,0.04445072183574336,0.25661009973514753
2.5,1.0,1.0,8.0,0.22676019983544735,0.8181818181818182,0.0018093114640736984,1.058499623732118,0.2727272727272727,0.14633755329882234,0.07934961878843622
2.5,1.0,1.0,9.0,0.18085113404588538,0.9090909090909091,0.0008365975079814084,0.8943400012795628,0.4545454545454545,0.03523941505376801,0.08525462352867856
2.5,1.0,1.1,0.0,0.24311277415408578,0.8181818181818182,0.001154436686630486,0.9669897622470823,0.2727272727272727,0.13188580713273834,0.07453379081293939
2.5,1.0,1.1,1.0,0.2047431495535524,0.9090909090909091,0.0011090262644937398,0.964101927565835,0.0909090909090909,0.13673538476405234,0.07236028706541085
2.5,1.0,1.1,2.0,0.21342209475497576,0.8636363636363636,0.001245499903604289,1.2182178369946002,0.3636363636363636,0.09273723233211925,0.15108704559941336
2.5,1.0,1.1,3.0,0.19975816534539156,0.9090909090909091,0.0012314513437461775,1.1105125754305298,0.3636363636363636,0.06277401963906,0.10340013128492521
2.5,1.0,1.1,4.0,0.20665536191075062,0.9545454545454546,0.0011925226577964361,1.2294668551844814,0.2727272727272727,0.1530764075448785,0.07736772006072482
2.5,1.0,1.1,5.0,0.19002490568675484,0.7727272727272727,0.0013697594557842878,0.8912201068114876,0.2727272727272727,0.03875942562773674,0.10364762210271418
2.5,1.0,1.1,6.0,0.17211680650036754,0.9090909090909091,0.0015504410975938562,0.8568634931414264,0.4545454545454545,0.0390597636375432,0.14388023772149364
2.5,1.0,1.1,7.0,0.2181418064140285,0.8636363636363636,0.0020612626162828727,1.2220415432557368,0.2727272727272727,0.12390457604473026,0.11532449700829835
2.5,1.0,1.1,8.0,0.22810744114083456,0.9545454545454546,0.002217615860798585,1.1157495716773402,0.2727272727272727,0.013287500410854306,0.08671862882645584
2.5,1.0,1.1,9.0,0.22173974281555625,0.9090909090909091,0.002644993855324501,0.995326540216024,0.3636363636363636,0.044117412108125045,0.09786127861795137
2.5,1.0,1.2,0.0,0.18028133260297508,0.7727272727272727,0.0025456414216370377,1.3102523019323282,0.1818181818181818,0.09660939974671254,0.4019017093020811
2.5,1.0,1.2,1.0,0.2339271878899794,0.8636363636363636,0.0013737827288805772,0.9820612181051867,0.1818181818181818,0.15741797559251228,0.021266859895656222
2.5,1.0,1.2,2.0,0.205069084555271,0.8181818181818182,0.0020044020086020923,0.970570320656009,0.0909090909090909,0.01929519360214335,0.09919116943814489
2.5,1.0,1.2,3.0,0.27271034846166586,0.7727272727272727,0.0018777996547826214,1.1273036940562216,0.2727272727272727,0.09803470371558966,0.052968924070904734
2.5,1.0,1.2,4.0,0.19488481871258095,0.9090909090909091,0.0015097312588662148,1.1365948143413345,0.5454545454545454,0.040658779183888424,0.10509040417254419
2.5,1.0,1.2,5.0,0.2062493121122559,0.9090909090909091,0.001436436880527392,1.2561307936478163,0.4545454545454545,0.11429469473747011,0.06294391126663357
2.5,1.0,1.2,6.0,0.19711465089228783,0.8181818181818182,0.0014509030445682483,1.202548198063285,0.4545454545454545,0.17668073315854269,0.03031828801237305
2.5,1.0,1.2,7.0,0.2362359570003501,0.8636363636363636,0.0010114315589402156,1.3573439649204815,0.1818181818181818,0.1841322574510794,0.05190936637790662
2.5,1.0,1.2,8.0,0.24639058873314418,0.8636363636363636,0.0014767184794967484,1.1185258727704208,0.2727272727272727,0.127620997701367,0.31838621382672194
2.5,1.0,1.2,9.0,0.1821159639621721,0.9545454545454546,0.0015031573543132699,0.8163493913277061,0.4545454545454545,0.07519481547559675,0.10326928903434505
2.5,1.0,1.3,0.0,0.18763159627509146,0.9545454545454546,0.0011888584755486065,1.1402043000090731,0.4545454545454545,0.0992155324342603,0.08623380576367895
2.5,1.0,1.3,1.0,0.1822976936465832,0.9090909090909091,0.0021892628239210533,1.0646333354463997,0.2727272727272727,0.021706750630791066,0.097277279093629
2.5,1.0,1.3,2.0,0.19471788156567085,0.8636363636363636,0.002108618424512112,1.1338112756634229,0.0909090909090909,0.07687477529233479,0.029845643695035985
2.5,1.0,1.3,3.0,0.18566257506697295,0.7727272727272727,0.0015762432999856903,0.9169482345254952,0.1818181818181818,0.04979810216651745,0.2995618327719374
2.5,1.0,1.3,4.0,0.15401710792048615,0.9090909090909091,0.0026519611316278284,1.146865823962955,0.4545454545454545,0.07903972601291424,0.041074169339026204
2.5,1.0,1.3,5.0,0.20266560525618452,0.9090909090909091,0.001874550563631186,1.1506843787956762,0.5454545454545454,0.004024731937162134,0.09390988758578227
2.5,1.0,1.3,6.0,0.20938434217864715,0.8636363636363636,0.0011243365708644023,1.089828150015562,0.3636363636363636,0.08772271250354852,0.2755760513352201
2.5,1.0,1.3,7.0,0.25233320864452546,0.9090909090909091,0.0035654391157930385,1.23160011571547,0.4545454545454545,0.030570019718548058,0.10543045509692278
2.5,1.0,1.3,8.0,0.21369579904488628,0.9090909090909091,0.001842407270810223,1.0176857852071535,0.5454545454545454,0.04646758809458596,0.10740810760328214
2.5,1.0,1.3,9.0,0.21809617281903768,0.8181818181818182,0.0013718597248487977,1.0702839232760448,0.2727272727272727,0.10852575404464393,0.07788897318995906
3.0,1.0,1.0,0.0,0.22178813785949628,0.9090909090909091,0.0010253194600340744,0.9639748922256874,0.4545454545454545,0.08202229921714184,0.0780228746943492
3.0,1.0,1.0,1.0,0.22973403679706272,0.9090909090909091,0.002073358659025343,1.0336251097910993,0.0909090909090909,0.03407273311685457,0.14313139792586552
3.0,1.0,1.0,2.0,0.23985543796759903,0.9545454545454546,0.001869120642623749,1.1834692009776513,0.4545454545454545,0.05531121050245411,0.10565593001232712
3.0,1.0,1.0,3.0,0.21051872775890176,0.8181818181818182,0.00200835295213519,1.1378458539803447,0.2727272727272727,0.11012032016038956,0.16745231340646374
3.0,1.0,1.0,4.0,0.19786944501343415,0.9545454545454546,0.0016980755689280055,0.9984657240842695,0.4545454545454545,0.007122472014155166,0.14257611546118062
3.0,1.0,1.0,5.0,0.18979172752650716,0.9090909090909091,0.002734632674592688,1.0233719890956945,0.3636363636363636,0.01828320012486763,0.15576988760548957
3.0,1.0,1.0,6.0,0.20654953360733222,0.8636363636363636,0.000920140379075008,0.9621729390167475,0.4545454545454545,0.0956465141976028,0.07311952212620819
3.0,1.0,1.0,7.0,0.23448977317085556,0.9545454545454546,0.0017706593134284966,0.9732456385189963,0.0909090909090909,0.1422526964980609,0.055791719200429246
3.0,1.0,1.0,8.0,0.2261139118550729,0.8636363636363636,0.0013721337040177375,1.27714447692084,0.4545454545454545,0.20063734248222428,0.01140093091826819
3.0,1.0,1.0,9.0,0.24333125773975886,0.8636363636363636,0.0010156601223035558,0.9719153909903931,0.3636363636363636,0.10264974748232618,0.07464857140878171
3.0,1.0,1.1,0.0,0.243477607061229,0.9090909090909091,0.0006004710600017462,0.9995550487160242,0.4545454545454545,0.09512391794501623,0.10300979299796356
3.0,1.0,1.1,1.0,0.25145041241268723,0.9090909090909091,0.0012296651058901391,1.26449042500483,0.4545454545454545,0.024880169952343135,0.12403784318031998
3.0,1.0,1.1,2.0,0.24965658721746117,0.8181818181818182,0.0013638357918147825,0.9897552868094287,0.3636363636363636,0.162460041499283,0.036841849753205085
3.0,1.0,1.1,3.0,0.25747859372115217,0.9090909090909091,0.0014679544302522675,1.1135703259361478,0.0909090909090909,0.09919061380050471,0.2398266343559612
3.0,1.0,1.1,4.0,0.2533005909128511,0.8636363636363636,0.0010018266234314245,0.9663389812776924,0.1818181818181818,0.09035745727274497,0.07858981168609791
3.0,1.0,1.1,5.0,0.24248303379011463,0.9545454545454546,0.0028113266422230203,0.9789653928089815,0.2727272727272727,0.0256071964059124,0.05547602034194283
3.0,1.0,1.1,6.0,0.262929994659607,0.8181818181818182,0.0014853589569687484,1.0226738375519606,0.2727272727272727,0.09008619631549766,0.08183411639119473
3.0,1.0,1.1,7.0,0.2477735200841094,0.9090909090909091,0.003154455443751954,1.0495000367565201,0.4545454545454545,0.02697575581101593,0.04906284582531536
3.0,1.0,1.1,8.0,0.20346927836176928,0.7272727272727273,0.001371593351778376,0.9697767911789323,0.3636363636363636,0.1653920711831505,0.04508221492810494
3.0,1.0,1.1,9.0,0.29579139561858453,0.8636363636363636,0.001462839111099203,1.0452204356999557,0.3636363636363636,0.07849680852403984,0.10707281987564338
3.0,1.0,1.2,0.0,0.29222362967120075,0.8181818181818182,0.0012213112282158335,1.2807399169656342,0.1818181818181818,0.05412826247937105,0.11934769363305922
3.0,1.0,1.2,1.0,0.1863528276023089,0.8636363636363636,0.0010874210572845136,0.9531577643352461,0.3636363636363636,0.07747353905010289,0.13157245729250633
3.0,1.0,1.2,2.0,0.19709450664435094,0.9090909090909091,0.0026840842148466463,1.0990603361286537,0.5454545454545454,0.02831997693688321,0.06921971148460089
3.0,1.0,1.2,3.0,0.20278917440700228,0.7272727272727273,0.004044755370609208,1.084279267826428,0.0909090909090909,0.1127437198165274,0.3529556764127625
3.0,1.0,1.2,4.0,0.25566458339160164,0.8636363636363636,0.0019908775327035833,1.0366045212869468,0.2727272727272727,0.146745671551657,0.2789221348335422
3.0,1.0,1.2,5.0,0.26331298800277914,0.8636363636363636,0.0012023467757909497,1.0863864074317209,0.2727272727272727,0.2144267286423276,0.006753945812553577
3.0,1.0,1.2,6.0,0.23822081520143223,0.8636363636363636,0.0020604259870004634,0.8506276001896614,0.5454545454545454,0.043238883770445144,0.07012688425273725
3.0,1.0,1.2,7.0,0.19470681633877987,0.9090909090909091,0.0011597009342198148,1.1447149108176466,0.0,0.06001417772503618,0.22793329144894658
3.0,1.0,1.2,8.0,0.22245961274459286,0.8181818181818182,0.0015244788582507156,1.0856310039357966,0.4545454545454545,0.035210569862741264,0.09420328837258365
3.0,1.0,1.2,9.0,0.24256925744538646,0.8636363636363636,0.0005642565221779628,0.8859153907869256,0.3636363636363636,0.07387643574977285,0.030483576578134455
3.0,1.0,1.3,0.0,0.20397591832725423,0.7272727272727273,0.0009476413036465098,1.0359814485404408,0.4545454545454545,0.07284753027488516,0.06867551992194078
3.0,1.0,1.3,1.0,0.25875647886472136,0.9545454545454546,0.0021139246863553065,1.363207922902172,0.3636363636363636,0.08798726810503466,0.0821931541294758
3.0,1.0,1.3,2.0,0.2119286562014925,0.8636363636363636,0.001866536259990277,1.2503613334199803,0.0909090909090909,0.07297063954416644,0.23614434446540147
3.0,1.0,1.3,3.0,0.2226523729194359,0.9090909090909091,0.0015316782986921939,1.1184660138814047,0.5454545454545454,0.055162460892564644,0.08593155080760229
3.0,1.0,1.3,4.0,0.23054181557494333,0.9090909090909091,0.00205749283274122,1.1865085188799296,0.2727272727272727,0.04964992111763587,0.2517594418323684
3.0,1.0,1.3,5.0,0.19259246909726974,0.7727272727272727,0.0012009007088662016,1.1394301481508329,0.5454545454545454,0.19409121542952093,0.03486516600322188
3.0,1.0,1.3,6.0,0.240959790370933,0.9545454545454546,0.0013518893529834203,0.9445743350143703,0.3636363636363636,0.06239696851579823,0.09961222424683165
3.0,1.0,1.3,7.0,0.22804047836560545,0.9090909090909091,0.001077912865218582,1.1136768852849026,0.3636363636363636,0.1017640888340843,0.08979966823549868
3.0,1.0,1.3,8.0,0.2613247017274733,0.7727272727272727,0.00142657677562379,0.8956309103281498,0.4545454545454545,0.07815307176672763,0.06641126295098428
3.0,1.0,1.3,9.0,0.24874293174273832,0.9090909090909091,0.0014266024267868423,1.397777910070142,0.3636363636363636,0.17402911023954254,0.06686413557520919
3.5,1.0,1.0,0.0,0.2575200481855172,0.9090909090909091,0.0019153358094123557,1.1476137892186387,0.3636363636363636,0.06075191341551654,0.09032794801988973
3.5,1.0,1.0,1.0,0.253400271337141,0.9090909090909091,0.002605412277617615,0.8644184527988161,0.3636363636363636,0.05263666294589072,0.13339080583831
3.5,1.0,1.0,2.0,0.2756290777010657,0.8636363636363636,0.0012216592721752456,0.9240056285770326,0.2727272727272727,0.06116504126313647,0.0824519157643263
3.5,1.0,1.0,3.0,0.18956828356540087,0.7727272727272727,0.005860379974749255,1.3258436266468228,0.4545454545454545,0.039764955589009866,0.126182191365041
3.5,1.0,1.0,4.0,0.229354565508466,0.9090909090909091,0.003236663578633449,1.0947886908629976,0.1818181818181818,0.10880392016689563,0.2207111840630805
3.5,1.0,1.0,5.0,0.18730341873085468,0.7272727272727273,0.00680722322256179,1.0145831974001611,0.4545454545454545,0.19277461722882844,0.2740177610234636
3.5,1.0,1.0,6.0,0.20900212347756172,0.9090909090909091,0.001592008278370378,1.016690123521995,0.4545454545454545,0.02191955640080093,0.10640965701487609
3.5,1.0,1.0,7.0,0.2887917397879255,0.8636363636363636,0.0011421815833904953,1.0747176454521905,0.3636363636363636,0.06556737146634646,0.09120431258769442
3.5,1.0,1.0,8.0,0.2823151331783377,0.8181818181818182,0.0015957152454010059,1.0222659684220305,0.3636363636363636,0.06310461160043693,0.04562765500871439
3.5,1.0,1.0,9.0,0.18821725789306162,0.9090909090909091,0.0016232581429622328,0.9257602880113488,0.3636363636363636,0.049062965181981985,0.11721931671175999
3.5,1.0,1.1,0.0,0.27539816601383554,0.8636363636363636,0.0015513125501375867,0.8077097505420445,0.3636363636363636,0.04663141775467689,0.05834250912237411
3.5,1.0,1.1,1.0,0.19352407009029715,0.9090909090909091,0.005511515219555722,1.044250944885088,0.3636363636363636,0.2592524380086443,0.39972793188950845
3.5,1.0,1.1,2.0,0.2326670821651636,0.9090909090909091,0.002012403464258917,1.0971417713147555,0.3636363636363636,0.03406885412087477,0.0761846588969951
3.5,1.0,1.1,3.0,0.19399712808984468,0.8636363636363636,0.002176507811129076,1.0622931840888619,0.2727272727272727,0.04649363653344014,0.24797746795124634
3.5,1.0,1.1,4.0,0.2163162464051286,0.9090909090909091,0.0034272498263504246,1.0177506319934166,0.0,0.07456823952029111,0.2010953691529348
3.5,1.0,1.1,5.0,0.25089635636023044,0.8181818181818182,0.000948969344790931,0.90906818023971,0.1818181818181818,0.02726258688514482,0.05938285203202793
3.5,1.0,1.1,6.0,0.19459747264149532,0.9090909090909091,0.0033004929883438676,1.060253888730395,0.4545454545454545,0.026890530105400382,0.03887796032035684
3.5,1.0,1.1,7.0,0.27131470012965336,0.9090909090909091,0.004004159787298948,1.0518797672456857,0.3636363636363636,0.07095110214772493,0.13040227152820572
3.5,1.0,1.1,8.0,0.19041382413165334,0.8636363636363636,0.001085362554795269,0.8803719316938048,0.0909090909090909,0.04453115100187902,0.07057919157847407
3.5,1.0,1.1,9.0,0.28330295882548473,0.9545454545454546,0.0017661720102994112,1.210429255258504,0.4545454545454545,0.013964948234042868,0.108090462759265
3.5,1.0,1.2,0.0,0.20230895554827152,0.9545454545454546,0.0023312646439055357,1.0137733051804103,0.4545454545454545,0.04899339533092182,0.13456667445289372
3.5,1.0,1.2,1.0,0.23804200364651146,0.7272727272727273,0.005602618066676618,1.2054729964026734,0.2727272727272727,0.20953468950393875,0.4306033973751441
3.5,1.0,1.2,2.0,0.2887295665178792,0.9090909090909091,0.0016330579448248581,1.2031722777942013,0.2727272727272727,0.04259840732646208,0.0918778741072604
3.5,1.0,1.2,3.0,0.18362923158201164,0.9090909090909091,0.002093576277058858,1.3913788009728685,0.2727272727272727,0.03596353031250082,0.13546251980319807
3.5,1.0,1.2,4.0,0.210716701757454,0.8181818181818182,0.0008921767996172798,0.9821414365976837,0.4545454545454545,0.07171429125065078,0.07429586034065892
3.5,1.0,1.2,5.0,0.2468023737219669,0.9090909090909091,0.002127123704733734,0.971345238534675,0.4545454545454545,0.03450134384061276,0.09846845435234272
3.5,1.0,1.2,6.0,0.25957960781230416,0.9545454545454546,0.002656130660632267,1.0045327613636248,0.2727272727272727,0.040140528422144536,0.09282418045195032
3.5,1.0,1.2,7.0,0.2428690378187141,0.7727272727272727,0.0007932514315782628,1.0629004701730362,0.0909090909090909,0.10253114612912385,0.08425007421754825
3.5,1.0,1.2,8.0,0.28131911096436324,0.9090909090909091,0.0017865995868520757,1.0878827492372842,0.0909090909090909,0.0373375368717424,0.08987734682624764
3.5,1.0,1.2,9.0,0.2615993868438857,0.8636363636363636,0.0009944746103335788,0.9580124687498687,0.2727272727272727,0.12163718975134834,0.06299583825275504
3.5,1.0,1.3,0.0,0.17642174639108904,0.9090909090909091,0.0015760567785144347,1.0476655746210228,0.4545454545454545,0.004954626905301286,0.15011477690535793
3.5,1.0,1.3,1.0,0.2350883279232451,0.8636363636363636,0.0012330827359427103,1.1290354923913717,0.3636363636363636,0.039695975709535716,0.06530649075574711
3.5,1.0,1.3,2.0,0.25233800149324587,0.9090909090909091,0.002034344202018583,0.9610441974513317,0.1818181818181818,0.16347941756679993,0.27364894831708886
3.5,1.0,1.3,3.0,0.211742890732365,0.9090909090909091,0.0012854286934216484,1.035892853650809,0.4545454545454545,0.0999670331012347,0.2167824353996888
3.5,1.0,1.3,4.0,0.2898224721676375,0.9090909090909091,0.0026529350073546346,0.9976987049699958,0.3636363636363636,0.035583166860766055,0.06891653092198785
3.5,1.0,1.3,5.0,0.28431914762094784,0.9545454545454546,0.003342518813200068,1.195106768223743,0.3636363636363636,0.024244361091179282,0.1057577474547621
3.5,1.0,1.3,6.0,0.21833413416759845,0.9090909090909091,0.002746595853792128,1.0527045895115805,0.5454545454545454,0.006405615703320431,0.058681972875350256
3.5,1.0,1.3,7.0,0.2315853590899279,0.8636363636363636,0.0017361377479722768,1.0599216180915438,0.3636363636363636,0.08980444977111363,0.058812958010986585
3.5,1.0,1.3,8.0,0.273222170533555,0.8636363636363636,0.002513988266268569,1.1025205516436007,0.0909090909090909,0.15303325184092215,0.2819761194554261
3.5,1.0,1.3,9.0,0.2427315165080743,0.9090909090909091,0.005740211531630207,1.2201162164262582,0.2727272727272727,0.08457269891709829,0.2264199157058465
